"Customer.ID","Recency","Frequency","Monetary","R_Score","F_Score","M_Score","RFM_Score","Segment"
17083,45.4722222222222,6,2644.01,2,5,5,"255","At Risk"
17084,32.2368055555556,1,2253.22,3,2,5,"325","Others"
17085,12.3416666666667,23,6285.27,4,5,5,"455","Champions"
17087,373.388888888889,1,221.53,0,2,1,"021","Others"
17089,22.1861111111111,1,128.45,3,2,1,"321","Others"
17090,10.3833333333333,6,1105.53,4,5,4,"454","Champions"
17091,3.42083333333333,11,3961.44,4,5,5,"455","Champions"
17092,73.2319444444445,7,3737.38,1,5,5,"155","At Risk"
17093,228.402083333333,1,235.88,0,2,1,"021","Others"
17094,59.3840277777778,1,100.2,2,2,1,"221","Others"
17095,66.4277777777778,4,1248.09,2,4,4,"244","At Risk"
17096,19.2930555555556,7,2675.8,3,5,5,"355","Loyal Customers"
17097,1.2125,2,363.66,4,3,2,"432","Loyal Customers"
17098,17.325,3,591.07,3,4,3,"343","Loyal Customers"
17099,169.15,1,582.17,1,2,3,"123","Others"
17101,30.4069444444444,3,885.32,3,4,3,"343","Loyal Customers"
17103,358.245138888889,1,424.3,0,2,2,"022","Others"
17104,59.3194444444444,1,474.03,2,2,2,"222","Others"
17106,25.2430555555556,1,481.58,3,2,2,"322","Others"
17107,33.2576388888889,4,5255.24,3,4,5,"345","Loyal Customers"
17108,299.31875,1,174.95,0,2,1,"021","Others"
17109,42.1701388888889,2,410.42,2,3,2,"232","At Risk"
17110,156.319444444444,2,336.6,1,3,2,"132","At Risk"
17111,61.1944444444444,1,227.97,2,2,1,"221","Others"
17112,138.365972222222,1,197.57,1,2,1,"121","Others"
17113,210.251388888889,6,2305.59,0,5,5,"055","At Risk"
17115,184.36875,4,1923.99,0,4,4,"044","At Risk"
17116,284.147222222222,1,389.78,0,2,2,"022","Others"
17121,38.3430555555556,1,314.74,2,2,2,"222","Others"
17122,24.2243055555556,3,432.18,3,4,2,"342","Loyal Customers"
17123,75.3298611111111,2,631.87,1,3,3,"133","At Risk"
17126,17.3986111111111,4,1026.98,3,4,4,"344","Loyal Customers"
17127,64.4215277777778,5,1155.03,2,4,4,"244","At Risk"
17129,156.260416666667,1,31.85,1,2,1,"121","Others"
17132,88.1458333333333,2,1220.91,1,3,4,"134","At Risk"
17133,110.252083333333,5,9730.09,1,4,5,"145","At Risk"
17134,78.0618055555556,1,212.1,1,2,1,"121","Others"
17135,7.4375,4,798.03,4,4,3,"443","Loyal Customers"
17136,298.283333333333,1,231.68,0,2,1,"021","Others"
17137,52.2152777777778,6,1099.81,2,5,4,"254","At Risk"
17138,25.2819444444444,6,4036.77,3,5,5,"355","Loyal Customers"
17139,25.3208333333333,13,8915.99,3,5,5,"355","Loyal Customers"
17141,54.2131944444444,4,727.58,2,4,3,"243","At Risk"
17142,40.2145833333333,3,696.25,2,4,3,"243","At Risk"
17143,53.1902777777778,2,880.97,2,3,3,"233","At Risk"
17145,148.457638888889,4,3120.91,1,4,5,"145","At Risk"
17146,71.4006944444444,10,5102.86,1,5,5,"155","At Risk"
17147,88.3965277777778,5,1485.36,1,4,4,"144","At Risk"
17149,87.2118055555556,1,143.1,1,2,1,"121","Others"
17150,12.3569444444444,6,1357.95,4,5,4,"454","Champions"
17151,371.211805555556,1,231.9,0,2,1,"021","Others"
17152,61.30625,1,327,2,2,2,"222","Others"
17155,163.442361111111,5,640.76,1,4,3,"143","At Risk"
17156,127.354861111111,1,591.87,1,2,3,"123","Others"
17157,116.277083333333,17,4832.9,1,5,5,"155","At Risk"
17158,183.390972222222,2,713.03,0,3,3,"033","At Risk"
17159,113.342361111111,2,560.71,1,3,3,"133","At Risk"
17160,10.0958333333333,11,6691.13,4,5,5,"455","Champions"
17161,80.1368055555556,1,856.01,1,2,3,"123","Others"
17163,81.4118055555556,2,406.68,1,3,2,"132","At Risk"
17165,17.2680555555556,5,1635.64,3,4,4,"344","Loyal Customers"
17167,15.4138888888889,3,867.11,3,4,3,"343","Loyal Customers"
17168,134.311111111111,1,400.2,1,2,2,"122","Others"
17169,214.292361111111,1,320.95,0,2,2,"022","Others"
17170,10.1708333333333,2,178.68,4,3,1,"431","Loyal Customers"
17171,297.332638888889,1,159.68,0,2,1,"021","Others"
17172,66.3326388888889,2,638.81,2,3,3,"233","At Risk"
17176,162.326388888889,2,596.19,1,3,3,"133","At Risk"
17177,141.213888888889,1,119.5,1,2,1,"121","Others"
17178,367.153472222222,1,432.96,0,2,2,"022","Others"
17179,18.1729166666667,3,795.47,3,4,3,"343","Loyal Customers"
17180,58.1270833333333,7,1452.8,2,5,4,"254","At Risk"
17181,9.30763888888889,2,225.45,4,3,1,"431","Loyal Customers"
17182,58.4111111111111,2,321.3,2,3,2,"232","At Risk"
17184,205.234027777778,2,198.41,0,3,1,"031","At Risk"
17185,227.323611111111,3,229.46,0,4,1,"041","At Risk"
17187,162.224305555556,1,263.76,1,2,2,"122","Others"
17188,82.3305555555555,6,2118.7,1,5,4,"154","At Risk"
17189,196.993055555556,3,569.88,0,4,3,"043","At Risk"
17190,39.2354166666667,5,1281.83,2,4,4,"244","At Risk"
17191,4.21875,11,2726.77,4,5,5,"455","Champions"
17192,172.1625,1,75.28,1,2,1,"121","Others"
17193,22.1277777777778,2,610.74,3,3,3,"333","Loyal Customers"
17194,166.28125,1,549.88,1,2,3,"123","Others"
17195,291.288888888889,1,562.98,0,2,3,"023","Others"
17196,63.3541666666667,1,327.75,2,2,2,"222","Others"
17198,1.26875,2,521.66,4,3,3,"433","Loyal Customers"
17199,218.255555555556,1,135.04,0,2,1,"021","Others"
17200,23.2895833333333,4,356.71,3,4,2,"342","Loyal Customers"
17201,159.347916666667,3,853.32,1,4,3,"143","At Risk"
17202,56.3583333333333,1,160.65,2,2,1,"221","Others"
17203,24.2875,4,2004.01,3,4,4,"344","Loyal Customers"
17204,10.0854166666667,5,3940.13,4,4,5,"445","Champions"
17205,52.1597222222222,2,615.27,2,3,3,"233","At Risk"
17207,288.036805555556,1,292.62,0,2,2,"022","Others"
17208,31.2993055555556,1,111.15,3,2,1,"321","Others"
17209,285.166666666667,3,595.7,0,4,3,"043","At Risk"
17210,28.3236111111111,1,251.72,3,2,2,"322","Others"
17211,5.30347222222222,6,1729.43,4,5,4,"454","Champions"
17212,94.1770833333333,2,567.56,1,3,3,"133","At Risk"
17213,2.29027777777778,7,2401.07,4,5,5,"455","Champions"
17215,100.265277777778,1,186.15,1,2,1,"121","Others"
17216,190.290277777778,1,63.6,0,2,1,"021","Others"
17217,255.268055555556,1,96.6,0,2,1,"021","Others"
17218,4.19166666666667,9,2226.96,4,5,5,"455","Champions"
17219,52.3555555555556,1,144.9,2,2,1,"221","Others"
17220,53.3583333333333,7,1269.76,2,5,4,"254","At Risk"
17221,227.398611111111,3,642.14,0,4,3,"043","At Risk"
17222,113.259027777778,5,1250.86,1,4,4,"144","At Risk"
17223,4.24513888888889,2,433.99,4,3,2,"432","Loyal Customers"
17224,137.271527777778,1,100.86,1,2,1,"121","Others"
17225,217.349305555556,1,131.15,0,2,1,"021","Others"
17226,80.4104166666667,2,501.98,1,3,3,"133","At Risk"
17227,4.36458333333333,7,1081.86,4,5,4,"454","Champions"
17228,3.41319444444444,7,1269.89,4,5,4,"454","Champions"
17230,199.370833333333,10,5750.08,0,5,5,"055","At Risk"
17231,25.2069444444444,15,3940.08,3,5,5,"355","Loyal Customers"
17233,84.2784722222222,2,369.98,1,3,2,"132","At Risk"
17235,8.26597222222222,7,1354.82,4,5,4,"454","Champions"
17236,46.3458333333333,6,1013.13,2,5,4,"254","At Risk"
17237,11.3402777777778,2,679.44,4,3,3,"433","Loyal Customers"
17238,7.20208333333333,17,3982.66,4,5,5,"455","Champions"
17239,23.1895833333333,3,806.95,3,4,3,"343","Loyal Customers"
17240,232.178472222222,1,130.6,0,2,1,"021","Others"
17241,21.2916666666667,12,2736.64,3,5,5,"355","Loyal Customers"
17242,92.3868055555556,3,1754.24,1,4,4,"144","At Risk"
17243,5.41527777777778,44,11920.43,4,5,5,"455","Champions"
17244,19.2555555555556,4,871.14,3,4,3,"343","Loyal Customers"
17245,325.181944444444,1,200.18,0,2,1,"021","Others"
17246,182.309027777778,2,38.92,0,3,1,"031","At Risk"
17248,117.3375,1,181.89,1,2,1,"121","Others"
17249,64.3527777777778,1,68.03,2,2,1,"221","Others"
17251,18.3881944444444,2,529.15,3,3,3,"333","Loyal Customers"
17254,37.2506944444444,1,198.29,2,2,1,"221","Others"
17255,26.2118055555556,2,490.22,3,3,2,"332","Loyal Customers"
17256,117.279166666667,3,258.93,1,4,2,"142","At Risk"
17257,72.2986111111111,2,189.78,1,3,1,"131","At Risk"
17258,32.3083333333333,2,417.3,3,3,2,"332","Loyal Customers"
17259,4.29583333333333,5,1239.11,4,4,4,"444","Champions"
17260,47.2777777777778,1,120.95,2,2,1,"221","Others"
17261,145.341666666667,1,221.59,1,2,1,"121","Others"
17262,2.27152777777778,7,1504.26,4,5,4,"454","Champions"
17264,60.2979166666667,1,268.28,2,2,2,"222","Others"
17266,135.140277777778,2,205.14,1,3,1,"131","At Risk"
17268,81.3104166666667,7,970.25,1,5,3,"153","At Risk"
17269,21.3673611111111,1,491.81,3,2,2,"322","Others"
17270,105.244444444444,2,601.45,1,3,3,"133","At Risk"
17271,372.258333333333,1,204.3,0,2,1,"021","Others"
17273,60.1694444444444,1,141.12,2,2,1,"221","Others"
17274,31.3298611111111,1,465.4,3,2,2,"322","Others"
17275,19.2743055555556,1,114.1,3,2,1,"321","Others"
17276,38.1534722222222,1,502.49,2,2,3,"223","Others"
17278,201.258333333333,1,25.2,0,2,1,"021","Others"
17280,74.1354166666667,1,118.86,1,2,1,"121","Others"
17281,10.0805555555556,6,797.85,4,5,3,"453","Loyal Customers"
17282,92.0263888888889,2,623.08,1,3,3,"133","At Risk"
17283,14.3388888888889,1,188.46,4,2,1,"421","Potential Loyalists"
17284,25.1159722222222,2,1140.58,3,3,4,"334","Loyal Customers"
17285,264.265972222222,2,407.94,0,3,2,"032","At Risk"
17286,36.25625,2,237.81,2,3,1,"231","At Risk"
17287,3.30416666666667,16,3000.5,4,5,5,"455","Champions"
17288,26.2631944444444,4,1050.8,3,4,4,"344","Loyal Customers"
17289,12.2645833333333,6,1110.78,4,5,4,"454","Champions"
17290,17.3666666666667,6,974.95,3,5,3,"353","Loyal Customers"
17292,108.115972222222,2,271.75,1,3,2,"132","At Risk"
17293,30.1458333333333,8,1896.57,3,5,4,"354","Loyal Customers"
17294,305.159027777778,2,467.79,0,3,2,"032","At Risk"
17296,366.25,1,338.13,0,2,2,"022","Others"
17298,10.0875,3,455.84,4,4,2,"442","Loyal Customers"
17299,75.2645833333333,2,336.62,1,3,2,"132","At Risk"
17300,26.3784722222222,2,393.64,3,3,2,"332","Loyal Customers"
17301,260.28125,1,131.15,0,2,1,"021","Others"
17304,170.151388888889,1,111.5,1,2,1,"121","Others"
17305,284.301388888889,1,2135.46,0,2,4,"024","Others"
17306,29.3034722222222,2,1151.04,3,3,4,"334","Loyal Customers"
17307,31.2645833333333,11,3999.89,3,5,5,"355","Loyal Customers"
17308,29.2791666666667,2,4511.76,3,3,5,"335","Loyal Customers"
17309,17.2597222222222,2,237.64,3,3,1,"331","Loyal Customers"
17310,23.1673611111111,2,1025.1,3,3,4,"334","Loyal Customers"
17311,28.3076388888889,4,2181.71,3,4,5,"345","Loyal Customers"
17314,29.25625,9,2376.51,3,5,5,"355","Loyal Customers"
17315,11.1840277777778,5,3318.35,4,4,5,"445","Champions"
17316,56.2263888888889,1,124.45,2,2,1,"221","Others"
17318,361.284722222222,1,157.33,0,2,1,"021","Others"
17319,305.176388888889,1,29.1,0,2,1,"021","Others"
17320,4.18263888888889,4,1695.15,4,4,4,"444","Champions"
17321,30.2951388888889,4,1008.05,3,4,4,"344","Loyal Customers"
17322,12.2222222222222,5,922.59,4,4,3,"443","Loyal Customers"
17323,43.0013888888889,5,644.52,2,4,3,"243","At Risk"
17324,2.30277777777778,9,1311.64,4,5,4,"454","Champions"
17325,46.4451388888889,2,512.77,2,3,3,"233","At Risk"
17326,44.1826388888889,2,312.35,2,3,2,"232","At Risk"
17327,45.4215277777778,2,152.35,2,3,1,"231","At Risk"
17328,309.118055555556,1,104.7,0,2,1,"021","Others"
17329,367.127777777778,3,475.42,0,4,2,"042","At Risk"
17330,180.310416666667,2,59.9,0,3,1,"031","At Risk"
17332,164.160416666667,5,838.27,1,4,3,"143","At Risk"
17334,42.3229166666667,1,328.13,2,2,2,"222","Others"
17335,19.4055555555556,2,497.04,3,3,2,"332","Loyal Customers"
17336,108.183333333333,1,81.12,1,2,1,"121","Others"
17338,11.1583333333333,9,5395.79,4,5,5,"455","Champions"
17339,1.22013888888889,2,119,4,3,1,"431","Loyal Customers"
17340,2.17013888888889,8,9935.93,4,5,5,"455","Champions"
17341,2.30208333333333,3,1006.53,4,4,4,"444","Champions"
17342,15.3708333333333,4,1227.54,3,4,4,"344","Loyal Customers"
17343,12.3944444444444,5,1066.3,4,4,4,"444","Champions"
17344,364.3125,1,299.74,0,2,2,"022","Others"
17345,11.3381944444444,6,1066.94,4,5,4,"454","Champions"
17346,9.22708333333333,12,2509.84,4,5,5,"455","Champions"
17348,73.3833333333333,4,1285.69,1,4,4,"144","At Risk"
17349,16.2027777777778,4,674.16,3,4,3,"343","Loyal Customers"
17350,30.1569444444444,3,612.381,3,4,3,"343","Loyal Customers"
17351,63.18125,9,1401.08,2,5,4,"254","At Risk"
17352,332.158333333333,1,36.25,0,2,1,"021","Others"
17353,127.463194444444,2,1502,1,3,4,"134","At Risk"
17354,64.2631944444445,3,1740.9,2,4,4,"244","At Risk"
17355,22.2798611111111,1,273.31,3,2,2,"322","Others"
17356,190.4,4,768.25,0,4,3,"043","At Risk"
17358,12.2777777777778,3,500.2,4,4,3,"443","Loyal Customers"
17359,284.217361111111,1,156.6,0,2,1,"021","Others"
17360,21.3340277777778,3,632.27,3,4,3,"343","Loyal Customers"
17361,312.227777777778,2,383.59,0,3,2,"032","At Risk"
17362,36.3069444444444,5,711.81,2,4,3,"243","At Risk"
17363,31.1180555555556,3,920.46,3,4,3,"343","Loyal Customers"
17364,12.1763888888889,17,7510.24,4,5,5,"455","Champions"
17365,22.4041666666667,7,3417.13,3,5,5,"355","Loyal Customers"
17366,68.1645833333333,2,1077.24,2,3,4,"234","At Risk"
17368,11.1756944444444,6,879.42,4,5,3,"453","Loyal Customers"
17369,91.425,1,979.2,1,2,3,"123","Others"
17371,259.25,3,236.97,0,4,1,"041","At Risk"
17372,17.3673611111111,20,3010.13,3,5,5,"355","Loyal Customers"
17373,54.2680555555556,3,520.58,2,4,3,"243","At Risk"
17374,31.1159722222222,1,231.34,3,2,1,"321","Others"
17375,67.4493055555556,1,260.45,2,2,2,"222","Others"
17376,40.3881944444444,2,250.44,2,3,1,"231","At Risk"
17377,1.38819444444444,60,14174.25,4,5,5,"455","Champions"
17378,10.0520833333333,1,10.95,4,2,1,"421","Potential Loyalists"
17380,70.1381944444445,3,645,2,4,3,"243","At Risk"
17381,4.42777777777778,12,19726.76,4,5,5,"455","Champions"
17382,71.3805555555556,7,836.88,1,5,3,"153","At Risk"
17383,89.2131944444444,1,110.7,1,2,1,"121","Others"
17384,103.166666666667,1,171.15,1,2,1,"121","Others"
17386,21.2645833333333,1,126.35,3,2,1,"321","Others"
17388,56.3902777777778,7,1415.81,2,5,4,"254","At Risk"
17389,10.3194444444444,27,25381.65,4,5,5,"455","Champions"
17390,56.3555555555556,1,149.3,2,2,1,"221","Others"
17392,86.1555555555556,1,168.65,1,2,1,"121","Others"
17393,46.36875,2,381.15,2,3,2,"232","At Risk"
17395,144.185416666667,1,97.5,1,2,1,"121","Others"
17396,7.42777777777778,7,1476.3,4,5,4,"454","Champions"
17397,52.2784722222222,1,516.87,2,2,3,"223","Others"
17400,217.091666666667,3,2525.44,0,4,5,"045","At Risk"
17401,177.129861111111,1,114.85,0,2,1,"021","Others"
17402,5.20486111111111,12,2461.68,4,5,5,"455","Champions"
17403,86.3138888888889,1,118.95,1,2,1,"121","Others"
17404,45.1756944444444,8,15874.3,2,5,5,"255","At Risk"
17406,2.39305555555556,11,2704.63,4,5,5,"455","Champions"
17407,47.3361111111111,1,552.9,2,2,3,"223","Others"
17408,136.280555555556,2,283.44,1,3,2,"132","At Risk"
17409,57.4104166666667,8,7021.66,2,5,5,"255","At Risk"
17411,22.3375,2,646.44,3,3,3,"333","Loyal Customers"
17412,8.14722222222222,10,3159.46,4,5,5,"455","Champions"
17413,40.3111111111111,2,560.14,2,3,3,"233","At Risk"
17414,59.1305555555556,4,1471.52,2,4,4,"244","At Risk"
17416,29.3013888888889,15,10405.03,3,5,5,"355","Loyal Customers"
17417,184.417361111111,1,164.18,0,2,1,"021","Others"
17418,23.2631944444444,1,206.6,3,2,1,"321","Others"
17419,3.20625,8,2273.95,4,5,5,"455","Champions"
17420,9.42013888888889,4,485.6,4,4,2,"442","Loyal Customers"
17421,22.1277777777778,3,1059.41,3,4,4,"344","Loyal Customers"
17422,17.4006944444444,5,1615.39,3,4,4,"344","Loyal Customers"
17423,29.3159722222222,1,420.54,3,2,2,"322","Others"
17426,88.3097222222222,7,3040.51,1,5,5,"155","At Risk"
17428,4.43333333333333,18,14562.91,4,5,5,"455","Champions"
17429,32.2729166666667,2,832.54,3,3,3,"333","Loyal Customers"
17430,1.28888888888889,3,469.41,4,4,2,"442","Loyal Customers"
17432,21.125,7,1363.23,3,5,4,"354","Loyal Customers"
17433,21.2666666666667,1,266.8,3,2,2,"322","Others"
17435,47.2541666666667,1,331.35,2,2,2,"222","Others"
17436,44.2625,3,317.76,2,4,2,"242","At Risk"
17437,165.368055555556,1,369.68,1,2,2,"122","Others"
17438,80.2423611111111,4,1034.32,1,4,4,"144","At Risk"
17439,291.300694444444,1,325.74,0,2,2,"022","Others"
17440,185.222916666667,1,137.16,0,2,1,"021","Others"
17441,368.270138888889,1,293.35,0,2,2,"022","Others"
17442,17.21875,9,2371.74,3,5,5,"355","Loyal Customers"
17448,133.245833333333,46,14523.67,1,5,5,"155","At Risk"
17449,23.2576388888889,6,2348.94,3,5,5,"355","Loyal Customers"
17450,3.42916666666667,7,52422.3,4,5,5,"455","Champions"
17454,98.3875,6,1030.41,1,5,4,"154","At Risk"
17456,1.19305555555556,2,975.56,4,3,3,"433","Loyal Customers"
17457,15.2888888888889,9,4247.11,3,5,5,"355","Loyal Customers"
17458,17.3458333333333,1,213.08,3,2,1,"321","Others"
17460,8.19930555555556,12,1605.84,4,5,4,"454","Champions"
17463,196.414583333333,2,659.4,0,3,3,"033","At Risk"
17464,158.275694444444,2,617.18,1,3,3,"133","At Risk"
17465,61.3368055555556,7,2542.79,2,5,5,"255","At Risk"
17467,31.29375,1,102.6,3,2,1,"321","Others"
17468,11.1083333333333,1,57.8,4,2,1,"421","Potential Loyalists"
17469,36.0993055555556,12,3180.28,3,5,5,"355","Loyal Customers"
17470,3.41944444444444,7,1679.8,4,5,4,"454","Champions"
17471,110.338888888889,1,321.65,1,2,2,"122","Others"
17472,264.273611111111,1,224.81,0,2,1,"021","Others"
17473,44.3444444444444,2,607,2,3,3,"233","At Risk"
17474,235.3875,1,1047,0,2,4,"024","Others"
17476,31.4027777777778,2,489.86,3,3,2,"332","Loyal Customers"
17477,248.413194444444,2,1144.3,0,3,4,"034","At Risk"
17478,44.2083333333333,2,1272.8,2,3,4,"234","At Risk"
17479,268.440972222222,1,389.26,0,2,2,"022","Others"
17480,80.3125,1,370.41,1,2,2,"122","Others"
17482,123.186111111111,2,775.64,1,3,3,"133","At Risk"
17483,50.3041666666667,1,177.69,2,2,1,"221","Others"
17484,212.180555555556,2,209.57,0,3,1,"031","At Risk"
17487,364.204861111111,1,160.55,0,2,1,"021","Others"
17488,277.245833333333,1,336.5,0,2,2,"022","Others"
17490,24.0513888888889,2,658.18,3,3,3,"333","Loyal Customers"
17491,3.32152777777778,8,2422.2,4,5,5,"455","Champions"
17492,114.202083333333,2,747.85,1,3,3,"133","At Risk"
17493,21.1277777777778,1,100.91,3,2,1,"321","Others"
17494,137.413194444444,1,54.7,1,2,1,"121","Others"
17495,26.3409722222222,1,309.16,3,2,2,"322","Others"
17496,199.4,3,1141.84,0,4,4,"044","At Risk"
17497,26.2388888888889,2,287.25,3,3,2,"332","Loyal Customers"
17499,197.418055555556,1,718.51,0,2,3,"023","Others"
17504,16.425,9,6493.14,3,5,5,"355","Loyal Customers"
17505,186.327083333333,3,1289.64,0,4,4,"044","At Risk"
17508,17.31875,7,4191.92,3,5,5,"355","Loyal Customers"
17510,56.4034722222222,1,206.08,2,2,1,"221","Others"
17511,3.42361111111111,31,84541.17,4,5,5,"455","Champions"
17512,88.3854166666667,8,2542.83,1,5,5,"155","At Risk"
17513,44.3666666666667,2,645.6,2,3,3,"233","At Risk"
17514,305.250694444444,1,313.35,0,2,2,"022","Others"
17515,30.2597222222222,5,963.49,3,4,3,"343","Loyal Customers"
17516,14.2993055555556,1,182.62,4,2,1,"421","Potential Loyalists"
17518,61.30625,2,329.42,2,3,2,"232","At Risk"
17519,4.19652777777778,10,3265.45,4,5,5,"455","Champions"
17521,30.15,2,554.85,3,3,3,"333","Loyal Customers"
17524,74.1472222222222,2,394.14,1,3,2,"132","At Risk"
17525,33.3381944444444,2,739.2,3,3,3,"333","Loyal Customers"
17526,1.32013888888889,9,2970.14,4,5,5,"455","Champions"
17529,246.090277777778,2,1240.25,0,3,4,"034","At Risk"
17530,1,3,725.21,4,4,3,"443","Loyal Customers"
17531,163.322222222222,2,970.12,1,3,3,"133","At Risk"
17532,21.4916666666667,1,65.34,3,2,1,"321","Others"
17533,70.4493055555556,1,34.8,2,2,1,"221","Others"
17534,87.2701388888889,4,1445.47,1,4,4,"144","At Risk"
17536,56.3277777777778,2,288.33,2,3,2,"232","At Risk"
17539,253.329166666667,4,1176.84,0,4,4,"044","At Risk"
17540,19.35,4,1011.7,3,4,4,"344","Loyal Customers"
17541,145.350694444444,1,119.86,1,2,1,"121","Others"
17542,277.322222222222,2,170.1,0,3,1,"031","At Risk"
17543,185.305555555556,1,120.05,0,2,1,"021","Others"
17544,26.2034722222222,3,944.82,3,4,3,"343","Loyal Customers"
17545,26.1881944444444,3,767.54,3,4,3,"343","Loyal Customers"
17547,11.4305555555556,2,727.85,4,3,3,"433","Loyal Customers"
17548,14.1958333333333,3,627.96,4,4,3,"443","Loyal Customers"
17550,33.2152777777778,6,2239.48,3,5,5,"355","Loyal Customers"
17552,8.05208333333333,10,2154.88,4,5,5,"455","Champions"
17553,108.425,3,2270,1,4,5,"145","At Risk"
17555,61.3277777777778,3,565.43,2,4,3,"243","At Risk"
17556,15.1256944444444,1,142.77,4,2,1,"421","Potential Loyalists"
17557,368.406944444444,1,34,0,2,1,"021","Others"
17558,29.2256944444444,1,259.17,3,2,2,"322","Others"
17559,148.332638888889,1,167.62,1,2,1,"121","Others"
17560,31.2166666666667,4,1040.85,3,4,4,"344","Loyal Customers"
17561,26.3090277777778,3,537.9,3,4,3,"343","Loyal Customers"
17563,214.213194444444,2,392.38,0,3,2,"032","At Risk"
17565,222.338194444444,1,131.83,0,2,1,"021","Others"
17567,8.19652777777778,2,1024.55,4,3,4,"434","Loyal Customers"
17568,269.136111111111,1,374.45,0,2,2,"022","Others"
17570,17.3368055555556,1,100,3,2,1,"321","Others"
17571,178.299305555556,1,205.24,0,2,1,"021","Others"
17572,9.29861111111111,7,496.26,4,5,2,"452","Loyal Customers"
17575,303.259027777778,1,171.7,0,2,1,"021","Others"
17576,1.12777777777778,23,5266.77,4,5,5,"455","Champions"
17577,281.291666666667,2,348.75,0,3,2,"032","At Risk"
17578,110.285416666667,6,903.87,1,5,3,"153","At Risk"
17579,214.23125,1,304.38,0,2,2,"022","Others"
17580,12.3701388888889,2,325.3,4,3,2,"432","Loyal Customers"
17581,8.21666666666667,20,7712.71,4,5,5,"455","Champions"
17582,82.2666666666667,4,1271.68,1,4,4,"144","At Risk"
17583,196.234027777778,1,135.95,0,2,1,"021","Others"
17584,103.304166666667,4,4067.12,1,4,5,"145","At Risk"
17585,81.2166666666667,3,948.03,1,4,3,"143","At Risk"
17586,255.284027777778,1,167.4,0,2,1,"021","Others"
17587,264.239583333333,1,176.71,0,2,1,"021","Others"
17588,32.1777777777778,4,1699.35,3,4,4,"344","Loyal Customers"
17589,21.2319444444444,14,11433.77,3,5,5,"355","Loyal Customers"
17591,3.18194444444444,2,519.95,4,3,3,"433","Loyal Customers"
17592,374.383333333333,1,148.3,0,2,1,"021","Others"
17593,45.0875,6,4168.46,2,5,5,"255","At Risk"
17594,85.0305555555556,2,1504.7,1,3,4,"134","At Risk"
17596,4.31041666666667,7,2075.74,4,5,4,"454","Champions"
17597,54.4083333333333,4,1439.72,2,4,4,"244","At Risk"
17598,17.0958333333333,1,409.98,3,2,2,"322","Others"
17599,113.299305555556,1,52.05,1,2,1,"121","Others"
17601,16.2305555555556,1,297.07,3,2,2,"322","Others"
17602,108.104166666667,8,2300.01,1,5,5,"155","At Risk"
17603,253.340277777778,3,1393.66,0,4,4,"044","At Risk"
17604,58.4055555555556,4,633.02,2,4,3,"243","At Risk"
17605,226.219444444444,1,160.75,0,2,1,"021","Others"
17606,373.270138888889,1,87.3,0,2,1,"021","Others"
17607,12.2847222222222,1,333.81,4,2,2,"422","Potential Loyalists"
17608,85.1569444444444,2,296.07,1,3,2,"132","At Risk"
17609,38.4173611111111,6,782.12,2,5,3,"253","At Risk"
17610,176.14375,5,1511.94,1,4,4,"144","At Risk"
17611,57.1777777777778,13,4376.41,2,5,5,"255","At Risk"
17612,15.0138888888889,12,3346.41,4,5,5,"455","Champions"
17615,23.4715277777778,3,392.2,3,4,2,"342","Loyal Customers"
17616,3.41458333333333,2,489.6,4,3,2,"432","Loyal Customers"
17617,194.300694444444,1,385.19,0,2,2,"022","Others"
17618,19.3125,8,3071.36,3,5,5,"355","Loyal Customers"
17621,40.4076388888889,3,1795.22,2,4,4,"244","At Risk"
17622,233.309027777778,2,1130.21,0,3,4,"034","At Risk"
17623,45.2423611111111,6,1838.72,2,5,4,"254","At Risk"
17624,73.2458333333333,2,725.15,1,3,3,"133","At Risk"
17625,82.2152777777778,4,3958.5,1,4,5,"145","At Risk"
17626,238.323611111111,1,254,0,2,2,"022","Others"
17627,114.356944444444,1,296.36,1,2,2,"122","Others"
17629,24.21875,2,641.4,3,3,3,"333","Loyal Customers"
17631,10.4159722222222,4,470.16,4,4,2,"442","Loyal Customers"
17633,15.35625,3,732.55,3,4,3,"343","Loyal Customers"
17635,60.2006944444444,3,1265.58,2,4,4,"244","At Risk"
17638,283.228472222222,2,842.4,0,3,3,"033","At Risk"
17639,23.1597222222222,5,506.67,3,4,3,"343","Loyal Customers"
17640,15.2319444444444,5,2547.28,4,4,5,"445","Champions"
17642,65.2784722222222,3,1112.2,2,4,4,"244","At Risk"
17643,9.22430555555556,2,439.7,4,3,2,"432","Loyal Customers"
17644,30.4048611111111,9,3132.96,3,5,5,"355","Loyal Customers"
17646,1.23125,10,3141.4,4,5,5,"455","Champions"
17647,305.222916666667,2,198.6,0,3,1,"031","At Risk"
17648,21.1388888888889,1,418.87,3,2,2,"322","Others"
17649,105.401388888889,2,710.4,1,3,3,"133","At Risk"
17651,134.314583333333,6,1758.52,1,5,4,"154","At Risk"
17655,2.13611111111111,3,1013.54,4,4,4,"444","Champions"
17657,66.2145833333333,1,126,2,2,1,"221","Others"
17659,8.13541666666667,3,835.33,4,4,3,"443","Loyal Customers"
17660,373.165972222222,1,163.47,0,2,1,"021","Others"
17662,297.432638888889,2,412.92,0,3,2,"032","At Risk"
17663,53.3993055555556,10,3372.92,2,5,5,"255","At Risk"
